Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
17.2,1148800.0,91720.0,399.0,209.0,174555.0,112848.0,0.579334
17.3,886960.0,367960.0,401.0,195.0,174555.0,114296.0,0.85394
17.4,1154880.0,90000.0,401.0,212.0,176003.0,57920.0,0.57746
17.5,746000.0,510000.0,415.0,192.0,176003.0,66608.0,0.965898
17.6,1110080.0,135000.0,413.0,217.0,177451.0,69504.0,0.61984
17.7,919200.0,330000.0,335.0,205.0,177438.0,79640.0,0.818019
17.8,416840.0,395480.0,389.0,181.0,177438.0,102808.0,0.9993089999999999
17.9,1245280.0,15000.0,309.0,182.0,177438.0,99912.0,0.512044
18.0,675000.0,15000.0,387.0,181.0,178886.0,102808.0,0.522211
18.1,1241520.0,0.0,402.0,181.0,180334.0,102808.0,0.5
18.2,1255800.0,0.0,401.0,181.0,180334.0,102808.0,0.5
18.3,1243640.0,0.0,402.0,181.0,181782.0,102808.0,0.5
18.4,1251560.0,0.0,401.0,181.0,183230.0,102808.0,0.5
18.5,1243640.0,0.0,402.0,181.0,183230.0,102808.0,0.5
18.6,1240280.0,0.0,403.0,182.0,184678.0,1448.0,0.5
18.7,1238520.0,15000.0,402.0,181.0,184678.0,1448.0,0.512109
18.8,1245040.0,0.0,402.0,182.0,186126.0,1448.0,0.5
18.9,1235160.0,15000.0,403.0,181.0,187574.0,1448.0,0.512142
19.0,1245040.0,0.0,403.0,181.0,187574.0,1448.0,0.5
19.1,1250160.0,0.0,403.0,181.0,189022.0,1448.0,0.5
19.2,1245040.0,0.0,403.0,183.0,190470.0,2896.0,0.5
19.3,1223520.0,30000.0,401.0,181.0,190470.0,2896.0,0.524505
19.4,1243640.0,0.0,402.0,185.0,191918.0,5792.0,0.5
19.5,1197240.0,60000.0,401.0,181.0,191918.0,5792.0,0.54999
